SessionID,Date,Page,TrafficSource,Device,Country,Browser,SessionDuration_sec,PageViews,Bounced,NewUser,Conversions,Month,DayOfWeek,SessionDuration_min
S101477,2025-10-28,Blog,Social Media,Mobile,UK,Opera,220,2,0,1,0,October,Tuesday,3.67
S101478,2025-04-08,Products,Organic Search,Desktop,Australia,Chrome,137,7,0,0,0,April,Tuesday,2.28
S101479,2025-05-11,Pricing,Direct,Mobile,USA,Chrome,181,5,0,1,0,May,Sunday,3.02
S101480,2025-10-20,Products,Paid Ads,Mobile,India,Safari,39,5,0,1,0,October,Monday,0.65
S101481,2025-06-20,Products,Social Media,Tablet,Germany,Chrome,42,14,0,1,0,June,Friday,0.7
S101482,2025-07-02,Products,Paid Ads,Tablet,USA,Chrome,7,5,0,1,0,July,Wednesday,0.12
S101483,2025-12-30,Signup,Direct,Desktop,Australia,Chrome,69,7,0,1,1,December,Tuesday,1.15
S101484,2025-02-08,Products,Social Media,Desktop,France,Chrome,147,9,0,1,0,February,Saturday,2.45
S101485,2025-01-15,Products,Paid Ads,Mobile,France,Firefox,351,11,0,1,0,January,Wednesday,5.85
S101486,2025-01-04,Products,Social Media,Tablet,UK,Chrome,197,8,0,1,0,January,Saturday,3.28
S101487,2025-12-15,Home,Social Media,Tablet,USA,Chrome,102,6,0,0,0,December,Monday,1.7
S101488,2025-07-29,Signup,Social Media,Mobile,India,Chrome,550,7,0,0,0,July,Tuesday,9.17
S101489,2025-06-10,Home,Paid Ads,Desktop,Germany,Chrome,228,9,0,1,0,June,Tuesday,3.8
S101490,2025-01-16,FAQ,Organic Search,Desktop,France,Edge,479,14,0,0,0,January,Thursday,7.98
S101491,2025-04-18,About,Organic Search,Mobile,India,Chrome,134,11,0,1,0,April,Friday,2.23
S101492,2025-11-07,Signup,Direct,Mobile,India,Chrome,53,6,0,1,0,November,Friday,0.88
S101493,2025-08-15,Login,Paid Ads,Mobile,Australia,Chrome,9,1,1,1,0,August,Friday,0.15
S101494,2025-06-19,Blog,Referral,Mobile,India,Chrome,233,4,0,1,0,June,Thursday,3.88
S101495,2025-02-03,Pricing,Organic Search,Mobile,India,Chrome,23,8,0,0,0,February,Monday,0.38
S101496,2025-09-08,Products,Organic Search,Mobile,Canada,Firefox,64,7,0,0,0,September,Monday,1.07
S101497,2025-09-04,Blog,Paid Ads,Desktop,India,Chrome,136,3,0,0,0,September,Thursday,2.27
S101498,2025-09-26,About,Organic Search,Desktop,India,Chrome,149,10,0,0,0,September,Friday,2.48
S101499,2025-05-21,Products,Organic Search,Mobile,UK,Firefox,165,3,0,1,0,May,Wednesday,2.75
S101500,2025-10-01,Login,Organic Search,Mobile,Germany,Firefox,32,11,0,0,0,October,Wednesday,0.53
S101501,2025-04-06,Home,Organic Search,Desktop,USA,Chrome,85,3,0,1,0,April,Sunday,1.42
S101502,2025-08-15,Signup,Social Media,Desktop,USA,Chrome,172,12,0,0,0,August,Friday,2.87
S101503,2025-02-08,Products,Direct,Desktop,UK,Chrome,630,1,1,1,0,February,Saturday,10.5
S101504,2025-10-29,Blog,Direct,Desktop,USA,Chrome,234,10,0,1,1,October,Wednesday,3.9
S101505,2025-01-29,FAQ,Paid Ads,Desktop,India,Chrome,460,1,1,1,0,January,Wednesday,7.67
S101506,2025-11-14,Pricing,Organic Search,Mobile,India,Chrome,258,6,0,1,0,November,Friday,4.3
S101507,2025-09-02,Contact,Organic Search,Desktop,UK,Chrome,161,14,0,0,1,September,Tuesday,2.68
S101508,2025-08-24,Pricing,Paid Ads,Mobile,Germany,Safari,38,14,0,1,0,August,Sunday,0.63
S101509,2025-07-04,FAQ,Email,Desktop,Germany,Firefox,197,1,1,1,1,July,Friday,3.28
S101510,2025-09-29,Home,Organic Search,Desktop,Germany,Chrome,175,5,0,1,0,September,Monday,2.92
S101511,2025-08-24,Contact,Organic Search,Mobile,Germany,Chrome,166,4,0,1,0,August,Sunday,2.77
S101512,2025-08-27,Products,Organic Search,Mobile,India,Chrome,121,5,0,0,0,August,Wednesday,2.02
S101513,2025-09-23,Home,Social Media,Desktop,Canada,Chrome,135,7,0,1,0,September,Tuesday,2.25
S101514,2025-12-25,Home,Organic Search,Mobile,Canada,Chrome,73,6,0,1,0,December,Thursday,1.22
S101515,2025-12-06,Products,Direct,Desktop,USA,Firefox,131,12,0,0,0,December,Saturday,2.18
S101516,2025-03-06,Blog,Organic Search,Desktop,India,Chrome,39,9,0,0,0,March,Thursday,0.65
S101517,2025-06-26,Signup,Email,Mobile,UK,Chrome,294,6,0,1,0,June,Thursday,4.9
S101518,2025-01-03,Login,Direct,Mobile,UK,Chrome,36,9,0,1,0,January,Friday,0.6
S101519,2025-05-22,Blog,Direct,Desktop,India,Safari,15,4,0,1,0,May,Thursday,0.25
S101520,2025-06-07,Home,Organic Search,Desktop,UK,Safari,103,1,1,0,0,June,Saturday,1.72
S101521,2025-11-20,About,Organic Search,Mobile,Germany,Safari,193,1,1,0,0,November,Thursday,3.22
S101522,2025-05-26,Products,Social Media,Desktop,Australia,Chrome,103,10,0,1,0,May,Monday,1.72
S101523,2025-10-20,Contact,Email,Mobile,India,Safari,58,7,0,0,0,October,Monday,0.97
S101524,2025-06-02,Home,Social Media,Desktop,India,Safari,147,13,0,0,0,June,Monday,2.45
S101525,2025-07-12,Blog,Email,Mobile,UK,Chrome,76,13,0,0,0,July,Saturday,1.27
S101526,2025-03-14,FAQ,Organic Search,Desktop,Australia,Chrome,486,13,0,0,0,March,Friday,8.1
S101527,2025-11-01,Pricing,Social Media,Tablet,USA,Firefox,460,3,0,1,0,November,Saturday,7.67
S101528,2025-12-10,Login,Organic Search,Desktop,Germany,Edge,125,2,0,0,0,December,Wednesday,2.08
S101529,2025-05-20,Pricing,Organic Search,Mobile,India,Opera,71,14,0,1,0,May,Tuesday,1.18
S101530,2025-07-06,Home,Email,Desktop,UK,Chrome,240,6,0,1,0,July,Sunday,4.0
S101531,2025-10-20,Home,Paid Ads,Desktop,France,Edge,6,6,0,1,0,October,Monday,0.1
S101532,2025-03-02,Login,Social Media,Desktop,UK,Chrome,115,13,0,1,0,March,Sunday,1.92
S101533,2025-07-17,Pricing,Email,Mobile,Canada,Chrome,73,7,0,1,0,July,Thursday,1.22
S101534,2025-10-22,Blog,Referral,Desktop,UK,Opera,455,5,0,1,0,October,Wednesday,7.58
S101535,2025-11-15,Home,Organic Search,Desktop,Australia,Safari,5,8,0,0,0,November,Saturday,0.08
S101536,2025-10-29,Contact,Referral,Desktop,India,Firefox,144,7,0,0,0,October,Wednesday,2.4
S101537,2025-12-10,Home,Social Media,Tablet,India,Edge,242,2,0,1,0,December,Wednesday,4.03
S101538,2025-01-11,Home,Email,Desktop,India,Firefox,119,1,1,0,0,January,Saturday,1.98
S101539,2025-03-03,Products,Social Media,Desktop,USA,Chrome,16,13,0,0,0,March,Monday,0.27
S101540,2025-11-29,Products,Social Media,Tablet,USA,Edge,646,14,0,1,0,November,Saturday,10.77
S101541,2025-08-14,Home,Social Media,Mobile,Germany,Edge,131,9,0,1,0,August,Thursday,2.18
S101542,2025-06-02,Home,Organic Search,Desktop,Canada,Chrome,171,5,0,1,0,June,Monday,2.85
S101543,2025-07-18,Pricing,Paid Ads,Mobile,UK,Chrome,48,12,0,1,0,July,Friday,0.8
S101544,2025-02-21,Blog,Organic Search,Desktop,India,Chrome,118,11,0,0,0,February,Friday,1.97
S101545,2025-09-17,Blog,Organic Search,Desktop,Canada,Safari,100,5,0,1,0,September,Wednesday,1.67
S101546,2025-02-28,Products,Organic Search,Mobile,USA,Safari,14,12,0,1,0,February,Friday,0.23
S101547,2025-03-13,Support,Organic Search,Mobile,Germany,Opera,20,10,0,0,0,March,Thursday,0.33
S101548,2025-05-28,Home,Organic Search,Desktop,Canada,Chrome,327,4,0,1,0,May,Wednesday,5.45
S101549,2025-12-15,Home,Organic Search,Desktop,France,Firefox,49,2,0,1,0,December,Monday,0.82
S101550,2025-03-04,Contact,Direct,Desktop,USA,Safari,39,5,0,0,0,March,Tuesday,0.65
S101551,2025-11-06,Home,Direct,Mobile,Australia,Chrome,126,2,0,0,0,November,Thursday,2.1
S101552,2025-08-31,Blog,Organic Search,Tablet,UK,Firefox,263,12,0,1,0,August,Sunday,4.38
S101553,2025-11-26,Blog,Organic Search,Desktop,USA,Chrome,11,7,0,1,0,November,Wednesday,0.18
S101554,2025-04-17,Support,Referral,Mobile,USA,Firefox,154,11,0,1,1,April,Thursday,2.57
S101555,2025-08-14,Signup,Organic Search,Desktop,USA,Firefox,22,9,0,0,0,August,Thursday,0.37
S101556,2025-11-09,FAQ,Organic Search,Mobile,USA,Safari,6,9,0,1,0,November,Sunday,0.1
S101557,2025-08-06,Home,Organic Search,Desktop,Germany,Chrome,9,11,0,0,0,August,Wednesday,0.15
S101558,2025-08-29,Signup,Organic Search,Mobile,India,Chrome,323,6,0,1,0,August,Friday,5.38
S101559,2025-09-16,Home,Social Media,Desktop,UK,Safari,22,1,1,1,0,September,Tuesday,0.37
S101560,2025-09-19,Contact,Direct,Mobile,Germany,Chrome,8,13,0,1,0,September,Friday,0.13
S101561,2025-01-05,Pricing,Direct,Desktop,Canada,Chrome,103,6,0,1,0,January,Sunday,1.72
S101562,2025-09-18,Home,Organic Search,Desktop,USA,Chrome,334,5,0,1,0,September,Thursday,5.57
S101563,2025-02-23,Contact,Social Media,Mobile,Australia,Chrome,54,4,0,0,0,February,Sunday,0.9
S101564,2025-02-16,Home,Email,Desktop,Canada,Safari,98,12,0,1,0,February,Sunday,1.63
S101565,2025-08-03,About,Organic Search,Desktop,UK,Firefox,7,6,0,1,1,August,Sunday,0.12
S101566,2025-06-26,FAQ,Organic Search,Mobile,Germany,Chrome,107,6,0,1,0,June,Thursday,1.78
S101567,2025-01-09,Home,Organic Search,Mobile,USA,Firefox,155,14,0,1,0,January,Thursday,2.58
S101568,2025-04-09,Home,Social Media,Desktop,France,Chrome,152,6,0,1,0,April,Wednesday,2.53
S101569,2025-01-20,Products,Organic Search,Desktop,UK,Chrome,72,2,0,1,0,January,Monday,1.2
S101570,2025-08-29,Signup,Direct,Desktop,USA,Safari,68,14,0,1,0,August,Friday,1.13
S101571,2025-03-02,Home,Organic Search,Tablet,USA,Chrome,20,7,0,0,0,March,Sunday,0.33
S101572,2025-06-27,Products,Organic Search,Desktop,UK,Chrome,82,14,0,0,0,June,Friday,1.37
S101573,2025-12-04,Signup,Organic Search,Desktop,India,Firefox,18,4,0,1,0,December,Thursday,0.3
S101574,2025-03-03,Home,Organic Search,Mobile,Germany,Chrome,261,13,0,0,0,March,Monday,4.35
S101575,2025-05-25,Products,Organic Search,Desktop,India,Chrome,610,12,0,1,0,May,Sunday,10.17
S101576,2025-08-04,Login,Direct,Desktop,UK,Chrome,631,9,0,0,0,August,Monday,10.52
S101577,2025-01-03,Blog,Social Media,Tablet,UK,Opera,360,10,0,0,0,January,Friday,6.0
S101578,2025-06-09,Signup,Direct,Desktop,Australia,Chrome,165,2,0,1,0,June,Monday,2.75
S101579,2025-08-15,Home,Social Media,Mobile,Germany,Chrome,217,5,0,1,0,August,Friday,3.62
S101580,2025-09-26,FAQ,Email,Mobile,Germany,Safari,60,14,0,1,0,September,Friday,1.0
S101581,2025-04-30,FAQ,Social Media,Desktop,Canada,Safari,179,4,0,1,0,April,Wednesday,2.98
S101582,2025-03-30,Home,Paid Ads,Desktop,UK,Chrome,109,9,0,1,0,March,Sunday,1.82
S101583,2025-11-25,Home,Organic Search,Mobile,Australia,Chrome,118,4,0,0,0,November,Tuesday,1.97
S101584,2025-03-09,Support,Organic Search,Mobile,India,Chrome,255,8,0,1,0,March,Sunday,4.25
S101585,2025-12-23,Products,Social Media,Desktop,Australia,Chrome,59,8,0,1,0,December,Tuesday,0.98
S101586,2025-04-08,Blog,Social Media,Desktop,India,Firefox,68,6,0,0,1,April,Tuesday,1.13
S101587,2025-09-24,Contact,Direct,Mobile,Canada,Chrome,465,6,0,1,0,September,Wednesday,7.75
S101588,2025-04-15,Login,Organic Search,Desktop,USA,Chrome,10,11,0,0,0,April,Tuesday,0.17
S101589,2025-11-19,Login,Social Media,Mobile,India,Firefox,119,8,0,0,0,November,Wednesday,1.98
S101590,2025-05-03,Home,Paid Ads,Tablet,India,Chrome,439,12,0,1,0,May,Saturday,7.32
S101591,2025-01-29,Home,Organic Search,Desktop,India,Edge,169,13,0,1,0,January,Wednesday,2.82
S101592,2025-05-17,Signup,Referral,Mobile,USA,Chrome,142,12,0,0,0,May,Saturday,2.37
S101593,2025-07-14,Login,Direct,Mobile,USA,Chrome,51,10,0,1,0,July,Monday,0.85
S101594,2025-08-14,Contact,Organic Search,Desktop,Canada,Safari,75,9,0,0,0,August,Thursday,1.25
S101595,2025-11-28,Support,Direct,Mobile,USA,Chrome,343,5,0,1,0,November,Friday,5.72
S101596,2025-06-19,Pricing,Direct,Mobile,India,Chrome,147,11,0,1,0,June,Thursday,2.45
S101597,2025-01-09,Home,Social Media,Desktop,Germany,Safari,130,1,1,1,1,January,Thursday,2.17
S101598,2025-02-09,Signup,Direct,Desktop,India,Chrome,18,1,1,1,0,February,Sunday,0.3
S101599,2025-01-25,Products,Direct,Mobile,Canada,Chrome,5,2,0,1,0,January,Saturday,0.08
S101600,2025-09-18,Home,Organic Search,Mobile,USA,Safari,596,10,0,1,0,September,Thursday,9.93
S101601,2025-08-14,Products,Organic Search,Tablet,UK,Firefox,85,10,0,1,0,August,Thursday,1.42
S101602,2025-05-04,Login,Organic Search,Mobile,India,Safari,166,5,0,0,0,May,Sunday,2.77
S101603,2025-02-07,Support,Referral,Desktop,India,Safari,14,4,0,1,0,February,Friday,0.23
S101604,2025-11-24,About,Organic Search,Mobile,Germany,Chrome,206,1,1,1,0,November,Monday,3.43
S101605,2025-09-08,Home,Paid Ads,Desktop,USA,Firefox,485,4,0,1,0,September,Monday,8.08
S101606,2025-06-25,Blog,Organic Search,Desktop,France,Edge,154,4,0,1,0,June,Wednesday,2.57
S101607,2025-03-31,Login,Organic Search,Desktop,USA,Chrome,24,10,0,1,0,March,Monday,0.4
S101608,2025-02-06,Pricing,Organic Search,Mobile,Australia,Firefox,156,4,0,1,0,February,Thursday,2.6
S101609,2025-11-12,Blog,Organic Search,Desktop,France,Chrome,261,1,1,0,0,November,Wednesday,4.35
S101610,2025-06-25,Contact,Referral,Desktop,India,Chrome,93,9,0,1,0,June,Wednesday,1.55
S101611,2025-10-11,Home,Social Media,Desktop,Australia,Chrome,381,14,0,1,0,October,Saturday,6.35
S101612,2025-03-22,Products,Paid Ads,Desktop,India,Chrome,188,3,0,1,0,March,Saturday,3.13
S101613,2025-04-24,About,Paid Ads,Tablet,UK,Chrome,413,13,0,1,0,April,Thursday,6.88
S101614,2025-02-09,Signup,Social Media,Tablet,Germany,Chrome,175,4,0,1,1,February,Sunday,2.92
S101615,2025-10-28,Home,Social Media,Mobile,USA,Edge,25,5,0,1,0,October,Tuesday,0.42
S101616,2025-08-12,Pricing,Social Media,Mobile,India,Chrome,66,13,0,1,0,August,Tuesday,1.1
S101617,2025-11-14,About,Social Media,Mobile,UK,Chrome,40,13,0,1,0,November,Friday,0.67
S101618,2025-12-15,Products,Organic Search,Mobile,Canada,Chrome,431,7,0,1,0,December,Monday,7.18
S101619,2025-04-25,About,Direct,Mobile,Canada,Edge,257,6,0,1,0,April,Friday,4.28
S101620,2025-07-05,Products,Social Media,Desktop,Germany,Chrome,203,5,0,1,0,July,Saturday,3.38
S101621,2025-11-19,About,Organic Search,Desktop,India,Safari,64,8,0,1,0,November,Wednesday,1.07
S101622,2025-02-25,Login,Direct,Desktop,Australia,Firefox,36,14,0,0,0,February,Tuesday,0.6
S101623,2025-02-09,Products,Paid Ads,Desktop,Canada,Chrome,254,1,1,1,1,February,Sunday,4.23
S101624,2025-12-20,Pricing,Direct,Desktop,USA,Chrome,115,7,0,0,0,December,Saturday,1.92
S101625,2025-02-09,Products,Social Media,Mobile,India,Chrome,46,12,0,1,0,February,Sunday,0.77
S101626,2025-12-13,Blog,Organic Search,Mobile,Australia,Chrome,172,6,0,0,0,December,Saturday,2.87
S101627,2025-08-25,Blog,Email,Desktop,Canada,Chrome,7,11,0,0,0,August,Monday,0.12
S101628,2025-10-16,Support,Direct,Desktop,India,Chrome,71,5,0,1,0,October,Thursday,1.18
S101629,2025-09-19,Products,Referral,Mobile,France,Firefox,113,7,0,1,0,September,Friday,1.88
S101630,2025-08-04,Home,Referral,Desktop,USA,Chrome,28,3,0,1,0,August,Monday,0.47
S101631,2025-05-27,FAQ,Paid Ads,Desktop,France,Chrome,751,1,1,0,0,May,Tuesday,12.52
S101632,2025-12-02,Home,Organic Search,Mobile,USA,Firefox,42,9,0,1,0,December,Tuesday,0.7
S101633,2025-06-17,Signup,Organic Search,Mobile,USA,Chrome,25,2,0,1,0,June,Tuesday,0.42
S101634,2025-04-02,Home,Paid Ads,Mobile,India,Chrome,40,13,0,1,0,April,Wednesday,0.67
S101635,2025-12-19,Pricing,Email,Mobile,Canada,Opera,263,10,0,1,0,December,Friday,4.38
S101636,2025-02-28,Home,Paid Ads,Mobile,USA,Chrome,99,3,0,0,0,February,Friday,1.65
S101637,2025-02-28,FAQ,Social Media,Desktop,Australia,Chrome,150,8,0,1,0,February,Friday,2.5
S101638,2025-10-31,Blog,Direct,Desktop,India,Chrome,5,12,0,1,0,October,Friday,0.08
S101639,2025-06-18,Products,Organic Search,Desktop,Germany,Safari,6,10,0,1,0,June,Wednesday,0.1
S101640,2025-09-26,Home,Paid Ads,Desktop,USA,Chrome,106,9,0,0,0,September,Friday,1.77
S101641,2025-12-29,Products,Email,Mobile,India,Chrome,305,13,0,1,0,December,Monday,5.08
S101642,2025-02-14,Pricing,Organic Search,Mobile,India,Firefox,389,3,0,0,0,February,Friday,6.48
S101643,2025-12-11,Products,Organic Search,Tablet,India,Chrome,16,6,0,0,0,December,Thursday,0.27
S101644,2025-06-30,Home,Social Media,Mobile,Germany,Chrome,139,7,0,0,0,June,Monday,2.32
S101645,2025-06-19,Blog,Social Media,Mobile,USA,Firefox,440,1,1,1,0,June,Thursday,7.33
S101646,2025-12-22,Products,Organic Search,Mobile,India,Chrome,88,14,0,0,0,December,Monday,1.47
S101647,2025-07-10,Home,Organic Search,Desktop,India,Chrome,318,7,0,1,0,July,Thursday,5.3
S101648,2025-06-04,Home,Organic Search,Desktop,USA,Chrome,25,4,0,1,0,June,Wednesday,0.42
S101649,2025-07-07,Pricing,Organic Search,Mobile,India,Edge,493,5,0,1,0,July,Monday,8.22
S101650,2025-01-07,Support,Paid Ads,Desktop,USA,Opera,250,8,0,1,0,January,Tuesday,4.17
S101651,2025-05-13,Home,Social Media,Mobile,UK,Firefox,510,4,0,0,0,May,Tuesday,8.5
S101652,2025-08-23,Login,Email,Mobile,USA,Safari,203,4,0,1,0,August,Saturday,3.38
S101653,2025-02-14,Home,Email,Desktop,UK,Firefox,81,8,0,1,0,February,Friday,1.35
S101654,2025-11-10,Products,Direct,Tablet,USA,Safari,501,5,0,0,0,November,Monday,8.35
S101655,2025-09-06,Blog,Email,Desktop,India,Chrome,58,13,0,1,0,September,Saturday,0.97
S101656,2025-01-31,About,Referral,Mobile,Australia,Firefox,72,6,0,0,1,January,Friday,1.2
S101657,2025-01-23,Blog,Social Media,Desktop,Canada,Safari,217,12,0,0,0,January,Thursday,3.62
S101658,2025-06-09,Signup,Direct,Desktop,USA,Edge,260,11,0,0,0,June,Monday,4.33
S101659,2025-12-29,FAQ,Social Media,Desktop,USA,Chrome,477,14,0,1,1,December,Monday,7.95
S101660,2025-06-07,Home,Paid Ads,Mobile,USA,Chrome,41,5,0,1,0,June,Saturday,0.68
S101661,2025-02-08,About,Organic Search,Mobile,Australia,Edge,287,1,1,1,0,February,Saturday,4.78
S101662,2025-03-23,Support,Organic Search,Mobile,UK,Chrome,241,7,0,0,0,March,Sunday,4.02
S101663,2025-12-22,About,Paid Ads,Mobile,Australia,Opera,11,6,0,0,0,December,Monday,0.18
S101664,2025-09-15,Pricing,Paid Ads,Mobile,USA,Safari,88,2,0,1,0,September,Monday,1.47
S101665,2025-07-25,About,Direct,Desktop,Germany,Safari,59,11,0,1,0,July,Friday,0.98
S101666,2025-03-18,Products,Direct,Mobile,UK,Chrome,65,7,0,0,0,March,Tuesday,1.08
S101667,2025-01-12,Home,Organic Search,Desktop,UK,Chrome,732,6,0,0,1,January,Sunday,12.2
S101668,2025-10-22,Signup,Direct,Mobile,USA,Chrome,185,5,0,0,0,October,Wednesday,3.08
S101669,2025-08-12,Signup,Paid Ads,Desktop,UK,Safari,227,8,0,1,0,August,Tuesday,3.78
S101670,2025-01-13,About,Organic Search,Desktop,Australia,Firefox,676,5,0,1,0,January,Monday,11.27
S101671,2025-02-15,Login,Direct,Mobile,Canada,Chrome,85,11,0,1,0,February,Saturday,1.42
S101672,2025-06-04,Products,Paid Ads,Desktop,India,Safari,291,2,0,0,0,June,Wednesday,4.85
S101673,2025-04-23,Home,Organic Search,Mobile,UK,Firefox,102,6,0,0,0,April,Wednesday,1.7
S101674,2025-08-21,Login,Email,Mobile,Canada,Edge,366,14,0,0,0,August,Thursday,6.1
S101675,2025-01-17,Blog,Direct,Desktop,India,Chrome,35,12,0,1,0,January,Friday,0.58
S101676,2025-12-26,About,Email,Mobile,USA,Chrome,531,1,1,1,1,December,Friday,8.85
S101677,2025-08-11,About,Referral,Mobile,India,Chrome,44,5,0,0,0,August,Monday,0.73
S101678,2025-12-20,Support,Direct,Desktop,India,Chrome,71,14,0,0,0,December,Saturday,1.18
S101679,2025-07-07,Signup,Paid Ads,Mobile,Canada,Opera,254,6,0,1,0,July,Monday,4.23
S101680,2025-12-10,Login,Referral,Desktop,USA,Chrome,90,7,0,1,0,December,Wednesday,1.5
S101681,2025-12-31,Home,Referral,Desktop,UK,Edge,168,14,0,0,0,December,Wednesday,2.8
S101682,2025-06-12,Login,Direct,Desktop,India,Edge,105,2,0,1,0,June,Thursday,1.75
S101683,2025-11-22,Home,Direct,Mobile,India,Chrome,244,1,1,1,0,November,Saturday,4.07
S101684,2025-03-15,Support,Organic Search,Mobile,Canada,Safari,46,6,0,1,0,March,Saturday,0.77
S101685,2025-08-21,Home,Organic Search,Desktop,UK,Chrome,10,3,0,1,0,August,Thursday,0.17
S101686,2025-08-12,Products,Direct,Desktop,India,Safari,64,5,0,0,0,August,Tuesday,1.07
S101687,2025-11-15,Products,Organic Search,Mobile,France,Chrome,115,12,0,1,0,November,Saturday,1.92
S101688,2025-03-01,Login,Social Media,Mobile,USA,Edge,33,11,0,1,0,March,Saturday,0.55
S101689,2025-12-01,Login,Direct,Mobile,USA,Firefox,78,13,0,0,0,December,Monday,1.3
S101690,2025-08-10,Products,Paid Ads,Desktop,UK,Edge,91,2,0,1,0,August,Sunday,1.52
S101691,2025-02-06,Blog,Email,Desktop,India,Firefox,10,1,1,1,0,February,Thursday,0.17
S101692,2025-10-05,Signup,Organic Search,Mobile,UK,Chrome,157,1,1,1,0,October,Sunday,2.62
S101693,2025-07-15,Home,Direct,Desktop,UK,Chrome,388,13,0,0,0,July,Tuesday,6.47
S101694,2025-12-18,Login,Email,Desktop,India,Chrome,29,11,0,1,0,December,Thursday,0.48
S101695,2025-08-30,FAQ,Organic Search,Mobile,Germany,Chrome,163,4,0,1,0,August,Saturday,2.72
S101696,2025-11-20,Home,Organic Search,Mobile,USA,Safari,196,10,0,0,0,November,Thursday,3.27
S101697,2025-08-07,Home,Paid Ads,Mobile,Germany,Chrome,97,13,0,1,0,August,Thursday,1.62
S101698,2025-07-11,Products,Organic Search,Desktop,India,Opera,217,2,0,1,0,July,Friday,3.62
S101699,2025-01-17,Home,Paid Ads,Mobile,Canada,Safari,95,1,1,1,0,January,Friday,1.58
S101700,2025-01-12,Products,Paid Ads,Mobile,Australia,Chrome,126,6,0,1,0,January,Sunday,2.1
S101701,2025-07-12,Pricing,Direct,Mobile,India,Chrome,5,14,0,1,0,July,Saturday,0.08
S101702,2025-01-22,Blog,Email,Desktop,Canada,Edge,211,4,0,0,0,January,Wednesday,3.52
S101703,2025-04-30,Home,Direct,Mobile,UK,Chrome,194,10,0,1,0,April,Wednesday,3.23
S101704,2025-07-29,Pricing,Paid Ads,Mobile,Germany,Chrome,7,13,0,0,0,July,Tuesday,0.12
S101705,2025-11-02,Pricing,Email,Mobile,Australia,Chrome,82,12,0,0,0,November,Sunday,1.37
S101706,2025-09-27,FAQ,Organic Search,Mobile,India,Edge,695,7,0,1,0,September,Saturday,11.58
S101707,2025-07-11,Home,Social Media,Desktop,India,Firefox,98,11,0,0,0,July,Friday,1.63
S101708,2025-06-24,Pricing,Social Media,Desktop,India,Chrome,125,6,0,0,0,June,Tuesday,2.08
S101709,2025-10-12,FAQ,Organic Search,Desktop,USA,Chrome,433,5,0,0,0,October,Sunday,7.22
S101710,2025-07-23,Blog,Referral,Desktop,USA,Chrome,227,10,0,1,0,July,Wednesday,3.78
S101711,2025-06-13,Products,Direct,Mobile,USA,Chrome,157,12,0,1,0,June,Friday,2.62
S101712,2025-09-08,Home,Direct,Mobile,India,Safari,287,13,0,1,0,September,Monday,4.78
S101713,2025-08-15,Signup,Organic Search,Desktop,UK,Chrome,359,12,0,0,0,August,Friday,5.98
S101714,2025-01-07,Products,Social Media,Mobile,India,Firefox,109,12,0,0,0,January,Tuesday,1.82
S101715,2025-01-29,FAQ,Email,Desktop,USA,Chrome,116,12,0,0,0,January,Wednesday,1.93
S101716,2025-02-02,Signup,Social Media,Desktop,India,Chrome,87,2,0,0,0,February,Sunday,1.45
S101717,2025-05-14,Products,Email,Desktop,Germany,Chrome,612,5,0,1,0,May,Wednesday,10.2
S101718,2025-03-20,Blog,Email,Mobile,Canada,Safari,215,9,0,0,0,March,Thursday,3.58
S101719,2025-02-27,Home,Organic Search,Mobile,India,Safari,15,9,0,1,0,February,Thursday,0.25
S101720,2025-01-26,About,Direct,Mobile,Germany,Chrome,357,2,0,1,0,January,Sunday,5.95
S101721,2025-08-14,Pricing,Organic Search,Desktop,Canada,Chrome,117,7,0,0,0,August,Thursday,1.95
